127.0.0.1 - - [04/Nov/2022:12:13:04 +0900] "GET / HTTP/1.1" 404 750
192.168.0.23 - - [04/Nov/2022:14:03:25 +0900] "GET /Cving01/img/mystery.jpg HTTP/1.1" 200 1960829
192.168.0.23 - - [04/Nov/2022:14:03:25 +0900] "GET /Cving01/img/liveperformance.jpg HTTP/1.1" 200 362458
192.168.0.23 - - [04/Nov/2022:14:03:25 +0900] "GET /Cving01/img/fantasy.jpg HTTP/1.1" 200 102915
192.168.0.23 - - [04/Nov/2022:14:03:25 +0900] "GET /Cving01/img/horror.jpg HTTP/1.1" 200 117558
192.168.0.23 - - [04/Nov/2022:14:03:25 +0900] "GET /Cving01/img/thriller.jpg HTTP/1.1" 200 116204
192.168.0.23 - - [04/Nov/2022:14:03:25 +0900] "GET /Cving01/img/animation.jpg HTTP/1.1" 200 560084
192.168.0.23 - - [04/Nov/2022:14:03:25 +0900] "GET /Cving01/img/action.jpg HTTP/1.1" 200 1045503
192.168.0.23 - - [04/Nov/2022:14:03:25 +0900] "GET /Cving01/img/martialarts.jpg HTTP/1.1" 200 1494150
192.168.0.23 - - [04/Nov/2022:14:03:25 +0900] "GET /Cving01/img/epic.jpg HTTP/1.1" 200 301104
192.168.0.23 - - [04/Nov/2022:14:03:25 +0900] "GET /Cving01/img/noir.jpg HTTP/1.1" 200 84493
192.168.0.23 - - [04/Nov/2022:14:03:26 +0900] "GET /Cving01/img/crime.jpg HTTP/1.1" 200 372316
192.168.0.23 - - [04/Nov/2022:14:03:26 +0900] "GET /Cving01/img/family.jpg HTTP/1.1" 200 257499
192.168.0.23 - - [04/Nov/2022:14:03:26 +0900] "GET /Cving01/img/blackcomedy.jpg HTTP/1.1" 200 655140
192.168.0.23 - - [04/Nov/2022:14:03:31 +0900] "GET /Cving01/index.html HTTP/1.1" 200 4981
192.168.0.23 - - [04/Nov/2022:14:03:31 +0900] "GET /Cving01/img/movie_image.jpg HTTP/1.1" 200 4806318
192.168.0.23 - - [04/Nov/2022:14:03:31 +0900] "GET /Cving01/img/movie_image1.jpg HTTP/1.1" 200 5412061
192.168.0.23 - - [04/Nov/2022:14:03:31 +0900] "GET /Cving01/img/movie_image2.jpg HTTP/1.1" 200 1390748
192.168.0.23 - - [04/Nov/2022:14:03:34 +0900] "GET /Cving01/info.html HTTP/1.1" 200 5529
192.168.0.23 - - [04/Nov/2022:14:03:39 +0900] "GET /Cving01/search.html HTTP/1.1" 200 1725
192.168.0.23 - - [04/Nov/2022:14:03:39 +0900] "GET /Cving01/img/blackcving.png HTTP/1.1" 200 5565
192.168.0.23 - - [04/Nov/2022:14:03:46 +0900] "GET /Cving01/join.html HTTP/1.1" 200 2115
192.168.0.23 - - [04/Nov/2022:14:03:47 +0900] "POST /Cving01/login.html HTTP/1.1" 200 1818
192.168.0.23 - - [04/Nov/2022:14:43:38 +0900] "HEAD /Cving01/login.html HTTP/1.1" 200 -
192.168.0.23 - - [04/Nov/2022:14:43:38 +0900] "GET /Cving01/login.html HTTP/1.1" 200 1818
192.168.0.23 - - [04/Nov/2022:14:43:38 +0900] "GET /Cving01/login.html HTTP/1.1" 200 1818
192.168.0.23 - - [04/Nov/2022:14:43:38 +0900] "GET /favicon.ico HTTP/1.1" 404 761
192.168.0.23 - - [04/Nov/2022:14:43:49 +0900] "GET /Cving01/login.html HTTP/1.1" 200 1818
192.168.0.23 - - [04/Nov/2022:14:43:49 +0900] "GET /favicon.ico HTTP/1.1" 404 761
192.168.0.23 - - [04/Nov/2022:14:44:04 +0900] "GET /Cving01/join.html HTTP/1.1" 304 -
192.168.0.23 - - [04/Nov/2022:14:44:13 +0900] "POST /Cving01/login.html HTTP/1.1" 200 1818
192.168.0.23 - - [04/Nov/2022:14:44:18 +0900] "POST /Cving01/login.html HTTP/1.1" 200 1818
192.168.0.23 - - [04/Nov/2022:14:44:20 +0900] "POST /Cving01/hobby.html HTTP/1.1" 200 4314
192.168.0.23 - - [04/Nov/2022:14:45:07 +0900] "GET /Cving01/info.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:15:41:13 +0900] "GET /Cving01/login.html HTTP/1.1" 200 1818
0:0:0:0:0:0:0:1 - - [04/Nov/2022:15:41:13 +0900] "GET /Cving01/css/cving.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:15:41:14 +0900] "GET /Cving01/join.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2022:15:41:16 +0900] "POST /Cving01/login.html HTTP/1.1" 200 1818
0:0:0:0:0:0:0:1 - - [04/Nov/2022:15:41:22 +0900] "POST /Cving01/login.html HTTP/1.1" 200 1818
0:0:0:0:0:0:0:1 - - [04/Nov/2022:15:41:30 +0900] "POST /Cving01/hobby.html HTTP/1.1" 200 4314
